tripduration,date,start,stop,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
112,4/1/2017,2:09 PM,2:11 PM,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24549,Subscriber,1991,Male
617,4/1/2017,2:11 PM,2:22 PM,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,29124,Subscriber,1986,Male
537,4/1/2017,2:12 PM,2:21 PM,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,26231,Subscriber,1981,Male
766,4/1/2017,2:14 PM,2:27 PM,3207,Oakland Ave,40.7376037,-74.0524783,3280,Astor Place,40.7192822,-74.07126188,26181,Subscriber,1986,Female
521,4/1/2017,2:15 PM,2:24 PM,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,29220,Subscriber,1977,Male
228,4/1/2017,2:22 PM,2:26 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26192,Subscriber,1981,N/A
242,4/1/2017,2:25 PM,2:29 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29261,Subscriber,1984,Male
270,4/1/2017,2:26 PM,2:31 PM,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,26308,Subscriber,1984,Male
279,4/1/2017,2:31 PM,2:36 PM,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,26241,Subscriber,1976,Female
498,4/1/2017,2:32 PM,2:40 PM,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,29240,Subscriber,1987,Male
581,4/1/2017,2:34 PM,2:43 PM,3267,Morris Canal,40.71241882,-74.03852552,3185,City Hall,40.7177325,-74.043845,28673,Subscriber,1988,Male
1702,4/1/2017,2:35 PM,3:03 PM,3184,Paulus Hook,40.7141454,-74.0335519,3200,MLK Light Rail,40.7111305,-74.0788855,24541,Subscriber,1959,Male
367,4/1/2017,2:35 PM,2:41 PM,3278,Monmouth and 6th,40.72568548,-74.04879034,3187,Warren St,40.7211236,-74.03805095,26214,Subscriber,1989,Male
106,4/1/2017,2:37 PM,2:39 PM,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,26258,Subscriber,1982,Female
391,4/1/2017,2:40 PM,2:46 PM,3195,Sip Ave,40.73074263,-74.06378388,3272,Jersey & 3rd,40.72333159,-74.04595256,29227,Subscriber,1993,Female
109,4/1/2017,2:41 PM,2:42 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,29265,Subscriber,1959,Female
168,4/1/2017,2:42 PM,2:45 PM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29306,Subscriber,1964,Male
1671,4/1/2017,2:43 PM,3:11 PM,3280,Astor Place,40.7192822,-74.07126188,3213,Van Vorst Park,40.71848892,-74.04772663,29208,Subscriber,1983,Male
263,4/1/2017,2:47 PM,2:52 PM,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,26258,Subscriber,1959,Female
909,4/1/2017,2:50 PM,3:05 PM,3280,Astor Place,40.7192822,-74.07126188,3212,Christ Hospital,40.73478582,-74.05044364,26181,Subscriber,1986,Female
384,4/1/2017,2:53 PM,3:00 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3183,Exchange Place,40.7162469,-74.0334588,29127,Subscriber,1974,Male
153,4/1/2017,2:54 PM,2:57 PM,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,29229,Subscriber,1981,Male
196,4/1/2017,2:55 PM,2:59 PM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29261,Subscriber,1979,Male
457,4/1/2017,3:01 PM,3:08 PM,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,26154,Subscriber,1981,Male
374,4/1/2017,3:05 PM,3:11 PM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,29202,Subscriber,1983,Male
424,4/1/2017,3:06 PM,3:13 PM,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.0337589,26237,Subscriber,1990,Male
422,4/1/2017,3:06 PM,3:13 PM,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.0337589,26192,Subscriber,1991,Male
192,4/1/2017,3:07 PM,3:10 PM,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,26232,Subscriber,1977,Male
118,4/1/2017,3:09 PM,3:11 PM,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,29261,Subscriber,1981,Male
180,4/1/2017,3:10 PM,3:13 PM,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,26182,Subscriber,1990,Male
426,4/1/2017,3:14 PM,3:21 PM,3275,Columbus Drive,40.7183552,-74.03891444,3267,Morris Canal,40.71241882,-74.03852552,29256,Subscriber,1984,Male
329,4/1/2017,3:14 PM,3:20 PM,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,29120,Subscriber,1993,Male
138,4/1/2017,3:15 PM,3:18 PM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29291,Subscriber,1980,Male
200,4/1/2017,3:16 PM,3:19 PM,3279,Dixon Mills,40.72163014,-74.04996783,3272,Jersey & 3rd,40.72333159,-74.04595256,29203,Subscriber,1988,Male
403,4/1/2017,3:21 PM,3:27 PM,3276,Marin Light Rail,40.71458404,-74.04281706,3279,Dixon Mills,40.72163014,-74.04996783,24573,Subscriber,1985,Female
301,4/1/2017,3:24 PM,3:29 PM,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,26212,Subscriber,1985,Male
272,4/1/2017,3:24 PM,3:29 PM,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,26253,Subscriber,1978,Female
361,4/1/2017,3:25 PM,3:31 PM,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,29124,Subscriber,1988,Female
719,4/1/2017,3:26 PM,3:38 PM,3195,Sip Ave,40.73074263,-74.06378388,3197,North St,40.752559,-74.044725,26228,Subscriber,1978,Male
467,4/1/2017,3:27 PM,3:35 PM,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,26154,Subscriber,1987,Male
213,4/1/2017,3:28 PM,3:32 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3279,Dixon Mills,40.72163014,-74.04996783,29227,Subscriber,1988,Male
190,4/1/2017,3:33 PM,3:36 PM,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,26301,Subscriber,1979,Male
729,4/1/2017,3:38 PM,3:50 PM,3207,Oakland Ave,40.7376037,-74.0524783,3202,Newport PATH,40.7272235,-74.0337589,26202,Subscriber,1980,Male
1182,4/1/2017,3:38 PM,3:58 PM,3192,Liberty Light Rail,40.7112423,-74.0557013,3195,Sip Ave,40.73074263,-74.06378388,29217,Subscriber,1984,Female
265,4/1/2017,3:39 PM,3:43 PM,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,29123,Subscriber,1989,Male
373,4/1/2017,3:40 PM,3:46 PM,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,29308,Subscriber,1976,Male
490,4/1/2017,3:41 PM,3:49 PM,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,24641,Subscriber,1982,Female
223,4/1/2017,3:46 PM,3:49 PM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26168,Subscriber,1973,Male
885,4/1/2017,3:49 PM,4:04 PM,3187,Warren St,40.7211236,-74.03805095,3211,Newark Ave,40.72152515,-74.04630454,26224,Subscriber,1988,Female
15212,4/1/2017,3:49 PM,8:03 PM,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,26192,Subscriber,1993,Female
388,4/1/2017,3:51 PM,3:58 PM,3202,Newport PATH,40.7272235,-74.0337589,3267,Morris Canal,40.71241882,-74.03852552,29234,Subscriber,1974,Male
194,4/1/2017,3:57 PM,4:00 PM,3207,Oakland Ave,40.7376037,-74.0524783,3210,Pershing Field,40.74267714,-74.05178863,29308,Subscriber,1976,Male
280,4/1/2017,3:58 PM,4:03 PM,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,26213,Subscriber,1974,Male
381,4/1/2017,3:59 PM,4:05 PM,3187,Warren St,40.7211236,-74.03805095,3278,Monmouth and 6th,40.72568548,-74.04879034,26214,Subscriber,1989,Male
308,4/1/2017,4:01 PM,4:06 PM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26302,Subscriber,1975,Male
258,4/1/2017,4:02 PM,4:06 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26239,Subscriber,1979,Male
302,4/1/2017,4:03 PM,4:08 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3185,City Hall,40.7177325,-74.043845,29265,Subscriber,1985,Male
283,4/1/2017,4:09 PM,4:14 PM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26221,Subscriber,1958,Male
564,4/1/2017,4:10 PM,4:19 PM,3210,Pershing Field,40.74267714,-74.05178863,3202,Newport PATH,40.7272235,-74.0337589,29308,Subscriber,1972,Male
177,4/1/2017,4:15 PM,4:18 PM,3213,Van Vorst Park,40.71848892,-74.04772663,3279,Dixon Mills,40.72163014,-74.04996783,29303,Subscriber,1977,Male
1928,4/1/2017,4:20 PM,4:52 PM,3195,Sip Ave,40.73074263,-74.06378388,3281,Leonard Gordon Park,40.74590997,-74.05727148,29205,Subscriber,1959,Female
584,4/1/2017,4:23 PM,4:32 PM,3197,North St,40.752559,-74.044725,3210,Pershing Field,40.74267714,-74.05178863,26228,Subscriber,1984,Male
74,4/1/2017,4:23 PM,4:24 PM,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,26221,Subscriber,1980,Male
136,4/1/2017,4:27 PM,4:29 PM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29303,Subscriber,1970,Male
276,4/1/2017,4:35 PM,4:40 PM,3268,Lafayette Park,40.71346383,-74.06285852,3190,Garfield Ave Station,40.71046702,-74.0700388,24398,Subscriber,1986,Female
1077,4/1/2017,4:37 PM,4:55 PM,3189,West Side Light Rail,40.714402,-74.0887723,3193,Lincoln Park,40.7246051,-74.07840595,26205,Customer,NULL,N/A
1045,4/1/2017,4:37 PM,4:55 PM,3189,West Side Light Rail,40.714402,-74.0887723,3193,Lincoln Park,40.7246051,-74.07840595,26225,Customer,NULL,N/A
330,4/1/2017,4:39 PM,4:44 PM,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,26168,Subscriber,1965,Male
148,4/1/2017,4:40 PM,4:42 PM,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26217,Subscriber,1970,Male
700,4/1/2017,4:42 PM,4:53 PM,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3185,City Hall,40.7177325,-74.043845,24474,Subscriber,1995,Male
315,4/1/2017,4:43 PM,4:48 PM,3196,Riverview Park,40.7443187,-74.0439909,3196,Riverview Park,40.7443187,-74.0439909,24677,Subscriber,1990,Male
162,4/1/2017,4:50 PM,4:53 PM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24461,Subscriber,1967,Female
365,4/1/2017,4:51 PM,4:57 PM,3279,Dixon Mills,40.72163014,-74.04996783,3275,Columbus Drive,40.7183552,-74.03891444,26153,Subscriber,1984,Male
290,4/1/2017,4:52 PM,4:57 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26165,Subscriber,1971,Male
288,4/1/2017,4:52 PM,4:57 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29228,Subscriber,1976,Female
1030,4/1/2017,4:58 PM,5:15 PM,3281,Leonard Gordon Park,40.74590997,-74.05727148,3193,Lincoln Park,40.7246051,-74.07840595,29205,Subscriber,1959,Female
209,4/1/2017,5:00 PM,5:03 PM,3210,Pershing Field,40.74267714,-74.05178863,3207,Oakland Ave,40.7376037,-74.0524783,26228,Subscriber,1976,Male
196,4/1/2017,5:02 PM,5:05 PM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26217,Subscriber,1970,Male
173,4/1/2017,5:03 PM,5:06 PM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29227,Subscriber,1982,Female
1194,4/1/2017,5:09 PM,5:29 PM,3186,Grove St PATH,40.71958612,-74.04311746,3217,Bayside Park,40.69865054,-74.08207968,29306,Subscriber,1983,Male
180,4/1/2017,5:18 PM,5:21 PM,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,26152,Subscriber,1985,Male
464,4/1/2017,5:20 PM,5:28 PM,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,29197,Subscriber,1987,Male
954,4/1/2017,5:24 PM,5:39 PM,3195,Sip Ave,40.73074263,-74.06378388,3197,North St,40.752559,-74.044725,29123,Subscriber,1992,Male
1095,4/1/2017,5:24 PM,5:43 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26312,Subscriber,1968,Male
160,4/1/2017,5:25 PM,5:28 PM,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,29201,Subscriber,1957,Male
1748,4/1/2017,5:26 PM,5:55 PM,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3192,Liberty Light Rail,40.7112423,-74.0557013,29296,Subscriber,1986,Female
216,4/1/2017,5:27 PM,5:30 PM,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29260,Subscriber,1969,Male
140,4/1/2017,5:41 PM,5:43 PM,3213,Van Vorst Park,40.71848892,-74.04772663,3272,Jersey & 3rd,40.72333159,-74.04595256,29260,Subscriber,1962,Male
623,4/1/2017,5:44 PM,5:54 PM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,24713,Customer,NULL,N/A
1348,4/1/2017,5:44 PM,6:06 PM,3197,North St,40.752559,-74.044725,3203,Hamilton Park,40.72759597,-74.04424731,29123,Subscriber,1992,Male
173,4/1/2017,5:45 PM,5:47 PM,3278,Monmouth and 6th,40.72568548,-74.04879034,3203,Hamilton Park,40.72759597,-74.04424731,26214,Subscriber,NULL,N/A
417,4/1/2017,5:45 PM,5:52 PM,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29244,Subscriber,1981,Female
150,4/1/2017,5:48 PM,5:51 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,29260,Subscriber,1989,Male
307,4/1/2017,5:54 PM,5:59 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29228,Subscriber,1986,Male
413,4/1/2017,5:54 PM,6:01 PM,3276,Marin Light Rail,40.71458404,-74.04281706,3269,Brunswick & 6th,40.72601173,-74.05038893,26213,Subscriber,1980,Male
457,4/1/2017,5:55 PM,6:02 PM,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,29204,Subscriber,1991,Male
152,4/1/2017,5:55 PM,5:58 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3211,Newark Ave,40.72152515,-74.04630454,29203,Subscriber,1962,Male
442,4/1/2017,6:01 PM,6:09 PM,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,29243,Subscriber,1977,Male
161,4/1/2017,6:03 PM,6:05 PM,3203,Hamilton Park,40.72759597,-74.04424731,3278,Monmouth and 6th,40.72568548,-74.04879034,29260,Subscriber,NULL,N/A
261,4/1/2017,6:04 PM,6:08 PM,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,26168,Subscriber,NULL,N/A
88,4/1/2017,6:04 PM,6:06 PM,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,29261,Subscriber,1962,Male
390,4/1/2017,6:04 PM,6:11 PM,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,26296,Subscriber,1993,Female
380,4/1/2017,6:04 PM,6:11 PM,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,26153,Subscriber,1992,Male
253,4/1/2017,6:05 PM,6:09 PM,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29197,Subscriber,1990,Male
202,4/1/2017,6:05 PM,6:08 PM,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,29242,Subscriber,1981,Female
371,4/1/2017,6:05 PM,6:11 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26211,Subscriber,1968,Male
345,4/1/2017,6:05 PM,6:11 PM,3207,Oakland Ave,40.7376037,-74.0524783,3207,Oakland Ave,40.7376037,-74.0524783,26215,Subscriber,1984,Female
488,4/1/2017,6:05 PM,6:13 PM,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,29277,Subscriber,1975,Female
480,4/1/2017,6:15 PM,6:23 PM,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,29210,Subscriber,1964,Male
327,4/1/2017,6:17 PM,6:22 PM,3207,Oakland Ave,40.7376037,-74.0524783,3209,Brunswick St,40.7241765,-74.0506564,26215,Subscriber,1970,Male
132,4/1/2017,6:19 PM,6:22 PM,3195,Sip Ave,40.73074263,-74.06378388,3206,Hilltop,40.7311689,-74.0575736,29236,Subscriber,1973,Male
436,4/1/2017,6:20 PM,6:28 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29229,Subscriber,1941,Male
246,4/1/2017,6:22 PM,6:26 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,24713,Subscriber,1990,Female
199,4/1/2017,6:25 PM,6:29 PM,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26160,Subscriber,1988,Male
93,4/1/2017,6:28 PM,6:30 PM,3281,Leonard Gordon Park,40.74590997,-74.05727148,3281,Leonard Gordon Park,40.74590997,-74.05727148,26314,Subscriber,1987,Male
475,4/1/2017,6:29 PM,6:37 PM,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,29281,Subscriber,1981,Female
207,4/1/2017,6:30 PM,6:34 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29201,Subscriber,1980,Male
408,4/1/2017,6:33 PM,6:40 PM,3279,Dixon Mills,40.72163014,-74.04996783,3187,Warren St,40.7211236,-74.03805095,24573,Subscriber,1983,Male
153,4/1/2017,6:36 PM,6:38 PM,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,26255,Subscriber,1992,Male
140,4/1/2017,6:41 PM,6:44 PM,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,26215,Subscriber,1976,Male
239,4/1/2017,6:44 PM,6:48 PM,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,29227,Subscriber,1980,Male
155,4/1/2017,6:46 PM,6:49 PM,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,29247,Subscriber,1973,Male
186,4/1/2017,6:46 PM,6:49 PM,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,26301,Subscriber,1976,Male
654,4/1/2017,6:54 PM,7:05 PM,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,29265,Subscriber,1980,Male
2544,4/1/2017,6:54 PM,7:37 PM,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,28673,Subscriber,1988,Female
2765,4/1/2017,7:01 PM,7:47 PM,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,26225,Subscriber,1967,Male
927,4/1/2017,7:01 PM,7:17 PM,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.0337589,26224,Subscriber,1989,Female
914,4/1/2017,7:01 PM,7:16 PM,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.0337589,26215,Subscriber,1984,Male
346,4/1/2017,7:04 PM,7:10 PM,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,29212,Subscriber,1989,Male
69,4/1/2017,7:09 PM,7:10 PM,3279,Dixon Mills,40.72163014,-74.04996783,3209,Brunswick St,40.7241765,-74.0506564,29213,Subscriber,1982,Male
619,4/1/2017,7:26 PM,7:36 PM,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,29258,Subscriber,1960,Male
466,4/1/2017,7:31 PM,7:39 PM,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24641,Subscriber,1989,Male
565,4/1/2017,7:33 PM,7:43 PM,3192,Liberty Light Rail,40.7112423,-74.0557013,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26280,Subscriber,1991,Male
153,4/1/2017,7:33 PM,7:36 PM,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,26200,Subscriber,1987,Male
349,4/1/2017,7:36 PM,7:41 PM,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,29201,Subscriber,1981,Female
181,4/1/2017,7:39 PM,7:42 PM,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29235,Subscriber,1976,Male
692,4/1/2017,7:39 PM,7:51 PM,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,29265,Subscriber,1980,Male
640,4/1/2017,7:40 PM,7:51 PM,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,26259,Subscriber,1988,Female
231,4/1/2017,7:42 PM,7:46 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26303,Subscriber,1990,Male
188,4/1/2017,7:43 PM,7:46 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,26200,Subscriber,1987,Male
774,4/1/2017,7:48 PM,8:01 PM,3202,Newport PATH,40.7272235,-74.0337589,3195,Sip Ave,40.73074263,-74.06378388,26237,Subscriber,1992,Male
476,4/1/2017,7:50 PM,7:58 PM,3275,Columbus Drive,40.7183552,-74.03891444,3278,Monmouth and 6th,40.72568548,-74.04879034,29251,Subscriber,1984,Male
246,4/1/2017,7:52 PM,7:56 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,26152,Subscriber,1976,Male
1012,4/1/2017,7:53 PM,8:10 PM,3268,Lafayette Park,40.71346383,-74.06285852,3211,Newark Ave,40.72152515,-74.04630454,29220,Subscriber,1982,Female
95,4/1/2017,7:54 PM,7:55 PM,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,29284,Subscriber,1991,Male
274,4/1/2017,8:03 PM,8:08 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29230,Subscriber,1976,Male
556,4/1/2017,8:12 PM,8:21 PM,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,24522,Subscriber,1977,Male
176,4/1/2017,8:20 PM,8:23 PM,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458404,-74.04281706,29232,Subscriber,1958,Male
198,4/1/2017,8:20 PM,8:24 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,29235,Subscriber,1991,Female
327,4/1/2017,8:23 PM,8:29 PM,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.7177325,-74.043845,29260,Subscriber,1970,Male
327,4/1/2017,8:23 PM,8:29 PM,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.7177325,-74.043845,29251,Subscriber,1974,Male
1483,4/1/2017,8:26 PM,8:51 PM,3188,NJCU,40.7101087,-74.0858489,3183,Exchange Place,40.7162469,-74.0334588,24688,Subscriber,1972,Male
345,4/1/2017,8:29 PM,8:35 PM,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,29197,Subscriber,1992,Male
350,4/1/2017,8:35 PM,8:40 PM,3270,Jersey & 6th St,40.72528911,-74.04557168,3185,City Hall,40.7177325,-74.043845,29247,Subscriber,1989,Male
312,4/1/2017,8:40 PM,8:45 PM,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,26302,Subscriber,1966,Male
